"record_id"	"park_name"	"category"	"order"	"family"	"scientific_name"	"common_name"	"record_status"	"occurrence"	"nativeness"	"abundance"	"conservation_status"	"seasonality"	"park_code"	"state"	"acres"	"latitude"	"longitude"	"day"	"month"	"year"	"annual_pass"	"per_person"
"WICA-1339"	"Wind Cave National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris maculata"	"Boreal Chorus Frog"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"WICA"	"SD"	28295	43.57	-103.48	9	1	1903	0	0
"WICA-1340"	"Wind Cave National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"WICA"	"SD"	28295	43.57	-103.48	9	1	1903	0	0
"WICA-1341"	"Wind Cave National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea bombifrons"	"Plains Spadefoot"	"Approved"	"Present"	"Native"	"Occasional"	NA	NA	"WICA"	"SD"	28295	43.57	-103.48	9	1	1903	0	0
"WICA-1342"	"Wind Cave National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"WICA"	"SD"	28295	43.57	-103.48	9	1	1903	0	0
"WRST-1274"	"Wrangell - St Elias National Park and Preserve"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo boreas"	"Western Toad"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"	NA	"WRST"	"AK"	8323148	61	-142	2	12	1980	0	0
"WRST-1275"	"Wrangell - St Elias National Park and Preserve"	"Amphibian"	"Anura"	"Ranidae"	"Rana sylvatica"	"Wood Frog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"WRST"	"AK"	8323148	61	-142	2	12	1980	0	0
"YELL-1418"	"Yellowstone National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo woodhousii"	"Woodhouse's Toad"	"Approved"	"Not Present (False Report)"	"Unknown"	NA	NA	NA	"YELL"	"WY"	2219791	44.6	-110.5	1	3	1872	70	20
"YELL-1419"	"Yellowstone National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris maculata"	"Boreal Chorus Frog"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"YELL"	"WY"	2219791	44.6	-110.5	1	3	1872	70	20
"YELL-1420"	"Yellowstone National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Not Present"	"Not Native"	NA	NA	NA	"YELL"	"WY"	2219791	44.6	-110.5	1	3	1872	70	20
"YELL-1421"	"Yellowstone National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana luteiventris"	"Columbia Spotted Frog"	"Approved"	"Present"	"Native"	"Abundant"	"Species of Concern"	NA	"YELL"	"WY"	2219791	44.6	-110.5	1	3	1872	70	20
"YELL-1422"	"Yellowstone National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Not Confirmed"	"Native"	NA	NA	NA	"YELL"	"WY"	2219791	44.6	-110.5	1	3	1872	70	20
"YELL-1423"	"Yellowstone National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea bombifrons"	"Plains Spadefoot"	"Approved"	"Not Confirmed"	"Unknown"	NA	NA	NA	"YELL"	"WY"	2219791	44.6	-110.5	1	3	1872	70	20
"YELL-1424"	"Yellowstone National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea intermontana"	"Great Basin Spadefoot"	"Approved"	"Not Confirmed"	"Unknown"	NA	NA	NA	"YELL"	"WY"	2219791	44.6	-110.5	1	3	1872	70	20
"YELL-1425"	"Yellowstone National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma mavortium melanostictum"	"Blotched Tiger Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"YELL"	"WY"	2219791	44.6	-110.5	1	3	1872	70	20
"YOSE-1380"	"Yosemite National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Anaxyrus boreas halophilus"	"California Toad (Western Toad)"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1381"	"Yosemite National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Anaxyrus canorus"	"Yosemite Toad"	"Approved"	"Present"	"Native"	"Uncommon"	"Threatened"	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1382"	"Yosemite National Park"	"Amphibian"	"Anura"	"Hylidae"	"Pseudacris regilla"	"Pacific Treefrog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1383"	"Yosemite National Park"	"Amphibian"	"Anura"	"Ranidae"	"Lithobates catesbeianus"	"American Bullfrog"	"Approved"	"Present"	"Not Native"	"Uncommon"	NA	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1384"	"Yosemite National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana boylii"	"Foothill Yellow-Legged Frog"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	"Under Review"	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1386"	"Yosemite National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana draytonii"	"California Red-Legged Frog"	"Approved"	"Not Present (Historical Report)"	"Native"	NA	"Threatened"	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1387"	"Yosemite National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana sierrae"	"Sierra Nevada Mountain Yellow-Legged Frog"	"Approved"	"Present"	"Native"	"Uncommon"	"Endangered"	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1388"	"Yosemite National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Aneides lugubris"	"Arboreal Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1389"	"Yosemite National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Batrachoseps diabolicus"	"Hell Hollow Slender Salamander"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1390"	"Yosemite National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Batrachoseps gregarius"	"Gregarious Slender Salamander"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1391"	"Yosemite National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Ensatina eschscholtzii platensis"	"Sierra Nevada Ensatina"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1392"	"Yosemite National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Ensatina eschscholtzii xanthoptica"	"Yellow-Eyed Ensatina"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1393"	"Yosemite National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Hydromantes platycephalus"	"Mount Lyell Salamander"	"Approved"	"Present"	"Native"	"Rare"	"Species of Concern"	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"YOSE-1394"	"Yosemite National Park"	"Amphibian"	"Caudata"	"Salamandridae"	"Taricha sierrae"	"Sierra Newt"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"YOSE"	"CA"	761266	37.83	-119.5	1	10	1890	70	20
"ZION-1411"	"Zion National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo microscaphus"	"Arizona Toad"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"ZION"	"UT"	146598	37.3	-113.05	19	11	1919	70	20
"ZION-1412"	"Zion National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo punctatus"	"Red-Spotted Toad"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"ZION"	"UT"	146598	37.3	-113.05	19	11	1919	70	20
"ZION-1413"	"Zion National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo woodhousii"	"Woodhouse's Toad"	"Approved"	"Present"	"Native"	NA	NA	NA	"ZION"	"UT"	146598	37.3	-113.05	19	11	1919	70	20
"ZION-1414"	"Zion National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla arenicolor"	"Canyon Treefrog"	"Approved"	"Present"	"Native"	"Common"	NA	NA	"ZION"	"UT"	146598	37.3	-113.05	19	11	1919	70	20
"ZION-1415"	"Zion National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana pipiens"	"Northern Leopard Frog"	"Approved"	"Present"	"Native"	"Unknown"	NA	NA	"ZION"	"UT"	146598	37.3	-113.05	19	11	1919	70	20
"ZION-1416"	"Zion National Park"	"Amphibian"	"Anura"	"Scaphiopodidae"	"Spea intermontana"	"Great Basin Spadefoot"	"Approved"	"Present"	"Native"	"Abundant"	NA	NA	"ZION"	"UT"	146598	37.3	-113.05	19	11	1919	70	20
"ZION-1417"	"Zion National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma tigrinum"	"Tiger Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	NA	NA	"ZION"	"UT"	146598	37.3	-113.05	19	11	1919	70	20
"REDW-1695"	"Redwood National Park"	"Amphibian"	"Anura"	"Bufonidae"	"Bufo boreas"	"Western Toad"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1696"	"Redwood National Park"	"Amphibian"	"Anura"	"Hylidae"	"Hyla regilla"	"Pacific Treefrog"	"Approved"	"Present"	"Native"	"Abundant"	NA	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1697"	"Redwood National Park"	"Amphibian"	"Anura"	"Leiopelmatidae"	"Ascaphus truei"	"Tailed Frog"	"Approved"	"Present"	"Native"	"Abundant"	"Species of Concern"	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1699"	"Redwood National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana aurora"	"Red-Legged Frog"	"Approved"	"Present"	"Native"	"Common"	NA	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1700"	"Redwood National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana aurora aurora"	"Northern Red-Legged Frog"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1701"	"Redwood National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana boylii"	"Foothill Yellow-Legged Frog"	"Approved"	"Present"	"Native"	"Common"	"Under Review"	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1702"	"Redwood National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana cateesbeiana"	"None"	"In Review"	NA	NA	NA	NA	"NA"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1703"	"Redwood National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana catesbeiana"	"Bullfrog"	"Approved"	"Present"	"Not Native"	"Common"	NA	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1704"	"Redwood National Park"	"Amphibian"	"Anura"	"Ranidae"	"Rana muscosa"	"Mountain Yellow-Legged Frog"	"Approved"	"Not Present (False Report)"	"Native"	NA	NA	"NA"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1706"	"Redwood National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Ambystoma gracile"	"Northwestern Salamander"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1707"	"Redwood National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Dicamptodon tenebrosus"	"Pacific Giant Salamander"	"Approved"	"Present"	"Native"	"Abundant"	"Species of Concern"	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1708"	"Redwood National Park"	"Amphibian"	"Caudata"	"Ambystomatidae"	"Dicourptodon ensatus"	"None"	"In Review"	NA	NA	NA	NA	"NA"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1710"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Aneides flavipunctatus"	"Black Salamanders"	"Approved"	"Present"	"Native"	"Uncommon"	NA	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1711"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Aneides lugubris"	"Arboreal Salamander"	"Approved"	"Not Confirmed"	"Native"	NA	NA	"NA"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1712"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Aneides vagrans"	"Wandering Salamanders"	"Approved"	"Present"	"Native"	"Uncommon"	NA	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1713"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Batrachoseps attenuatis"	"None"	"In Review"	NA	NA	NA	NA	"NA"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1714"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Batrachoseps attenuatus"	"California Slender Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1715"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Ensatina echscholtzi oregonensis"	"None"	"In Review"	NA	NA	NA	NA	"NA"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1716"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Ensatina eschscholtzi"	"None"	"In Review"	NA	NA	NA	NA	"NA"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1717"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Ensatina eschscholtzi picta"	"None"	"In Review"	NA	NA	NA	NA	"NA"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1718"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Ensatina eschscholtzii"	"Ensatina"	"Approved"	"Present"	"Native"	"Abundant"	NA	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1719"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Ensatina eschscholtzii picta"	"Painted Ensatina"	"Approved"	"Present"	"Native"	"Uncommon"	NA	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1720"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon dunni"	"Dunn's Salamander"	"Approved"	"Present"	"Native"	"Uncommon"	"Species of Concern"	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1721"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon elongatus"	"Del Norte Salamanders"	"Approved"	"Present"	"Native"	"Uncommon"	"Species of Concern"	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1722"	"Redwood National Park"	"Amphibian"	"Caudata"	"Plethodontidae"	"Plethodon elongatus elongatus"	"None"	"Approved"	"Present"	"Native"	"Uncommon"	NA	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1723"	"Redwood National Park"	"Amphibian"	"Caudata"	"Rhyacotritonidae"	"Rhyacotriton variegatus"	"Southern Torrent Salamander"	"Approved"	"Present"	"Native"	"Common"	NA	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1725"	"Redwood National Park"	"Amphibian"	"Caudata"	"Salamandridae"	"Taricha granulosa"	"Rough-Skinned Newt"	"Approved"	"Present"	"Native"	"Common"	"Species of Concern"	"Breeder"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1726"	"Redwood National Park"	"Amphibian"	"Caudata"	"Salamandridae"	"Taricha rivularis"	"Red-Bellied Newt"	"Approved"	"Not Confirmed"	"Native"	NA	NA	"NA"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
"REDW-1727"	"Redwood National Park"	"Amphibian"	"Caudata"	"Salamandridae"	"Taricha torosa"	"California Newt"	"Approved"	"Not Confirmed"	"Native"	NA	NA	"NA"	"REDW"	"CA"	112512	41.3	-124	2	10	1968	0	0
